url
http://www.24horas.cl/tendencias/virales/japoneses-caen-al-vacio-en-cruel-broma-del-ascensor-1007729
http://www.24horas.cl/noticiasbbc/comenzo-el-rescate-del-buque-ruso-atrapado-en-la-antartica-1007746
http://www.latercera.com/noticia/deportes/2014/01/656-558794-9-valdes-desde-que-tenia-diez-anos-sonaba-con-jugar-en-colo-colo.shtml
http://www.24horas.cl/internacional/nuevo-ataque-de-piranas-deja-varios-heridos-en-argentina-1007773
http://www.latercera.com/noticia/deportes/2014/01/656-558799-9-plantel-campeon-de-ohiggins-se-rearma-e-inicia-dos-semanas-de-claustro.shtml
http://www.emol.com/noticias/internacional/2014/01/02/637576/comenzo-operacion-de-rescate-de-pasajeros-de-buque-ruso-varado-en-la-antartida.html
http://m.cooperativa.cl/noticias/deportes/futbol/lionel-messi/messi-anoto-un-gol-imposible-mientras-entrenaba-con-miras-a-su-recuperacion/2014-01-01/173104.html
http://www.latercera.com/noticia/tendencias/2014/01/659-558677-9-asi-reacciona-nuestro-cuerpo-frente-a-distintas-emociones.shtml
http://www.biobiochile.cl/2014/01/02/pato-de-goma-gigante-explota-en-taiwan.shtml
http://www.latercera.com/noticia/mundo/2014/01/678-558839-9-italia-rescata-a-233-inmigrantes-de-una-embarcacion-al-sur-de-sicilia.shtml
http://www.emol.com/noticias/deportes/2014/01/02/637612/diario-aleman-asegura-que-accidente-de-schumacher-fue-por-intentar-salvar-a-una-nina.html
http://www.emol.com/tendenciasymujer/Noticias/2013/12/31/25120/Dura-respuesta-a-madre-que-pregunta-cual-es-tu-excusa.aspx
http://www.emol.com/noticias/economia/2014/01/02/637615/abre-polemica-tienda-de-comida-gourmet-para-perros-en-berlin.html
http://m.cooperativa.cl/noticias/entretencion/television/television-nacional/final-de-segundo-ciclo-de-el-reemplazante-desato-la-euforia-en-twitter/2014-01-02/084658.html
http://www.24horas.cl/internacional/colorado-largas-filas-para-comprar-marihuana-1007848
http://www.emol.com/noticias/internacional/2014/01/02/637577/insurgentes-vinculados-con-al-qaida-toman-control-de-parte-de-falluja-en-irak.html
http://www.emol.com/noticias/economia/2014/01/02/637632/cobre-parte-el-2014-con-un-alza-de-061-y-opera-en-su-mayor-nivel-en-siete-meses.html
http://www.emol.com/noticias/tecnologia/2014/01/02/637635/filtran-la-primera-imagen-del-televisor-de-lg-con-la-plataforma-webos.html
http://www.biobiochile.cl/2013/12/31/alcalde-de-frutillar-anuncia-remodelacion-de-la-costanera-obras-superaran-los-3-500-millones.shtml
http://www.emol.com/iphone/portadillas/detalle.asp?idnoticia=637353&3
http://www.cooperativa.cl/noticias/entretencion/television/television-nacional/los-cambios-que-trae-2014-para-los-matinales/2014-01-02/103513.html
http://www.biobiochile.cl/2014/01/02/2014-sera-el-anno-del-caballo-amistoso-renovado-y-en-contacto-con-la-naturaleza.shtml
http://www.emol.com/noticias/deportes/2014/01/02/637659/contador-y-el-tour-de-francia-2014-no-se-si-sigo-siendo-el-referente-pero-ire-para-ganar.html
http://www.latercera.com/noticia/cultura/2014/01/1453-558864-9-el-hobbit-es-la-pelicula-mas-pirateada-del-2013.shtml
http://www.latercera.com/noticia/negocios/2014/01/655-558866-9-wall-street-opera-con-leve-baja-tras-datos-industriales-y-laborales.shtml
http://www.emol.com/noticias/nacional/2014/01/02/637657/bancada-rn-inicia-ofensiva-para-concretar-proyectos-de-ley-emblematicos-del-gobierno.html
http://www.emol.com/noticias/economia/2014/01/02/637664/los-300-hombres-mas-ricos-del-mundo-sumaron-us-524000-millones-a-sus-fortunas-en-2013.html
http://www.biobiochile.cl/2014/01/02/bancada-rn-presionara-aprobacion-de-proyectos-emblematicos-del-gobierno-antes-del-11-de-marzo.shtml
http://www.emol.com/noticias/magazine/2014/01/02/637666/subastaran-vestidos-de-paco-rabanne.html
http://www.biobiochile.cl/2014/01/02/economista-fundacion-sol-los-niveles-de-desigualdad-en-chile-sobrepasan-toda-metrica.shtml
http://www.latercera.com/noticia/nacional/2014/01/680-558874-9-ya-se-dio-inicio-al-cierre-y-desvios-de-calles-por-proyecto-gran-explanada.shtml
